step,energy,avg_error,long_links,self_aware,total_activity,total_weights,generation,perception_conflict
160,4636.11629072074,0.03580012817980879,8,0,451,9801.203614325768,1,1.0
161,4662.649273117949,0.03581936583461843,8,0,451,9850.574797130223,1,1.0
162,4684.154948853778,0.03596507296421353,8,0,451,9899.896781842503,1,1.0
163,4710.696327548892,0.03583517012106893,8,0,451,9949.169617833788,1,1.0
164,4734.125193150754,0.035949663638704214,8,0,451,9998.393354426067,1,1.0
165,4761.528882331301,0.03585673013365003,8,0,451,10047.568040892173,1,1.0
166,4783.794079125873,0.03590827448922122,8,0,451,10096.693726455844,1,1.0
167,4808.025198948589,0.03580302972619158,8,0,451,10145.770460291764,1,1.0
168,4829.199233517034,0.03589730617952755,8,0,451,10194.798291525622,1,1.0
169,4851.343460595085,0.03606521925143855,8,0,451,10243.77726923415,1,1.0
170,4877.477853273419,0.03629428557617956,8,0,451,10292.707442445175,1,1.0
171,4900.480083841388,0.03637995062889471,8,0,451,10341.588860137685,1,1.0
172,4921.31018176957,0.03654809593327512,8,0,451,10390.421571241845,1,1.0
173,4946.202924636489,0.03665763631642142,8,0,451,10439.205624639071,1,1.0
174,4972.2130629655485,0.0363757208687165,8,0,451,10487.941069162083,1,1.0
175,4992.175585560161,0.036242341387912186,8,0,451,10536.627953594927,1,1.0
176,5015.069267536143,0.036079944132768556,8,0,451,10585.26632667305,1,1.0
177,5036.916859353363,0.036036939018702474,8,0,451,10633.856237083339,1,1.0
178,5061.726287149632,0.03574037895470344,8,0,451,10682.39773346416,1,1.0
179,5083.4443800722565,0.03547901727160154,8,0,451,10730.890864405432,1,1.0
180,5102.0734606589285,0.03538629668292959,8,0,451,10779.335678448644,1,1.0
181,5124.641111121394,0.03527957793456512,8,0,451,10827.73222408693,1,1.0
182,5147.187292956809,0.03515175032382177,8,0,451,10876.080549765105,1,1.0
183,5167.702412490005,0.034937224016362164,8,0,451,10924.380703879717,1,1.0
184,5190.080304829922,0.03508947116486296,8,0,451,10972.632734779085,1,1.0
185,5209.470334993745,0.03500277904624816,8,0,451,11020.836690763368,1,1.0
186,5231.913310679925,0.03484415480570227,8,0,451,11068.992620084595,1,1.0
187,5255.229561655452,0.03476217180296303,8,0,451,11117.10057094672,1,1.0
188,5277.416687243573,0.03480421498519447,8,0,451,11165.160591505683,1,1.0
189,5299.604064491171,0.03476072178832802,8,0,451,11213.17272986942,1,1.0
190,5314.740005606212,0.03482830581773589,8,0,451,11261.13703409796,1,1.0
191,5330.92214569954,0.03464204913564466,8,0,451,11309.053552203439,1,1.0
192,5350.101442618148,0.034422952605392194,8,0,451,11356.92233215016,1,1.0
193,5368.124029690563,0.034241052714404745,8,0,451,11404.743421854646,1,1.0
194,5385.126301042551,0.03405148186436499,8,0,451,11452.516869185672,1,1.0
195,5400.093039474672,0.033959743420183264,8,0,451,11500.24272196433,1,1.0
196,5416.034709821694,0.03375188611243863,8,0,451,11547.921027964068,1,1.0
197,5427.944335144529,0.033542601915065924,8,0,451,11595.551834910737,1,1.0
198,5448.75847504033,0.03352326850121687,8,0,451,11643.135190482644,1,1.0
199,5465.853511915082,0.033173219379800944,8,0,453,11690.691142310596,1,1.0
200,5482.549645634844,0.032999792408396164,8,0,453,11738.199457977946,1,1.0
201,5502.173328897829,0.032856136232361714,8,0,453,11785.667575837786,1,1.0
202,5519.748436858725,0.032694585833614905,8,0,453,11833.12575669281,1,1.0
203,5537.241024059825,0.03281882462530294,8,0,453,11880.586860005562,1,1.0
204,5553.720719226253,0.03263565071084952,8,0,453,11928.0257242317,1,1.0
205,5570.147718558055,0.03265929637217035,8,0,453,11975.442831651573,1,1.0
